user_id,name,email,age,plan_type,signup_date,churned
U1349,Derek Sweeney,melissameyer@yahoo.com,58,Premium,2024-05-22,0
U1350,Alec Allen,kelly49@gmail.com,25,Basic,2024-10-29,0
U1351,Christine Robinson,anthony21@robinson.biz,37,Standard,2024-05-21,0
U1352,Jennifer Andrade,jesse23@joyce-koch.org,48,Basic,2025-01-11,0
U1353,Laura Holloway,patrick10@gmail.com,50,Basic,2023-10-17,0
U1354,Nicholas Taylor,icooper@moore.com,25,Premium,2025-04-12,0
U1355,Molly Smith,garciaheather@yahoo.com,47,Basic,2024-04-16,0
U1356,Michael Leonard,taylorlisa@roberts-hardy.biz,25,Basic,2024-08-05,0
U1357,William King,joseph51@meyers.com,46,Standard,2024-07-13,0
U1358,Ryan Olson,mhartman@foster.com,22,Standard,2024-11-30,0
U1359,David George,amylee@hotmail.com,27,Premium,2025-01-26,0
U1360,Aaron Price,kayla01@rosales-duarte.com,53,Standard,2024-04-08,0
U1361,Jake Ponce,carlos34@gmail.com,18,Standard,2023-08-03,0
U1362,Shane Ramsey,cpeterson@vincent.biz,55,Basic,2025-07-22,0
U1363,Taylor Long,tuckercourtney@hotmail.com,28,Premium,2023-11-27,0
U1364,William Gardner,webbcarlos@king-mcclure.com,24,Premium,2024-12-06,0
U1365,Kristie Perez,hramirez@gmail.com,18,Standard,2024-09-22,0
U1366,Allison Saunders,nicholas44@wood.org,35,Basic,2023-11-20,0
U1367,Kathryn Cox,jilllawrence@gmail.com,48,Basic,2025-02-18,0
U1368,Valerie Preston,pamela44@crawford-wallace.info,34,Premium,2024-08-30,1
U1369,Leonard Rodriguez,billchapman@roman-joyce.com,24,Standard,2025-07-17,0
U1370,Rhonda Reynolds,walter38@becker.com,52,Premium,2024-06-14,0
U1371,Wayne Johnson,wmcclure@blake.com,35,Standard,2024-05-24,0
U1372,Wesley Palmer,vcooper@horne.com,59,Basic,2025-06-17,0
U1373,Dr. Roger Cannon,waynehernandez@yahoo.com,55,Standard,2023-10-19,0
U1374,Stephen Collins,garciajessica@kim-carroll.com,37,Premium,2025-06-11,0
U1375,Christopher Mitchell,anna43@yahoo.com,60,Standard,2024-05-26,0
U1376,Mary Holloway,ravenhunt@yahoo.com,24,Basic,2024-09-08,0
U1377,Sara Fitzgerald,hernandezchristina@hotmail.com,39,Standard,2024-03-31,0
U1378,Jason Frederick,greenhannah@phillips.com,33,Basic,2023-11-19,0
U1379,Stephanie Chung,johnsonjoseph@hotmail.com,39,Standard,2023-12-22,0
U1380,Brian James,morgan69@ibarra.com,29,Basic,2025-05-02,0
U1381,Abigail Sanchez,edward55@kirby-wells.com,31,Premium,2024-05-28,0
U1382,Kenneth Hernandez,ocarey@rogers-shannon.com,32,Standard,2023-08-17,0
U1383,Kenneth Castro,billylee@yahoo.com,46,Basic,2024-12-27,1
U1384,Alexis Moore,floresjames@yahoo.com,42,Standard,2025-05-30,0
U1385,April Watson,ellen21@baird-thompson.com,29,Standard,2025-07-23,0
U1386,Stephen Moore,vwilson@wolf.com,44,Standard,2024-10-14,0
U1387,Noah Torres,brooksjeffrey@morris-austin.com,49,Premium,2025-06-30,0
U1388,Taylor Morgan,brandonhicks@schultz.com,29,Basic,2024-11-27,0
U1389,Luis Smith,vcox@gmail.com,53,Basic,2024-04-18,0
U1390,Linda Young,fryan@hotmail.com,37,Basic,2025-07-24,0
U1391,Derrick Sullivan,knguyen@gmail.com,38,Standard,2025-05-24,0
U1392,Mike Brown,raycourtney@mathis.com,49,Standard,2024-04-01,0
U1393,Christine Vaughn,anthonyblackwell@yahoo.com,30,Basic,2025-02-24,0
U1394,Jason Smith,mcdonaldisabella@yahoo.com,44,Basic,2024-07-07,0
U1395,Amy Thomas,maldonadosusan@murray-carrillo.com,19,Standard,2024-08-13,1
U1396,Joshua Curry,jacksonmatthew@reese.org,55,Premium,2025-02-18,0
U1397,Meredith Adams,bcobb@adams.org,48,Premium,2025-05-25,0
U1398,Parker Martin,frankgeorge@yahoo.com,39,Premium,2023-08-03,0
U1399,Francis Lewis,vsmith@gmail.com,38,Premium,2024-10-01,1
U1400,Melinda Harrison,lisa86@ross-carr.net,56,Standard,2023-08-18,0
U1401,Wanda Johnson,guzmanalexandra@walker.com,33,Premium,2024-08-17,0
U1402,Shawn Burgess,bowencurtis@hotmail.com,39,Premium,2025-06-25,0
U1403,Linda Harrison,hansenadam@hotmail.com,55,Basic,2024-11-29,1
U1404,Samuel Rodriguez,david75@yahoo.com,45,Basic,2025-01-14,0
U1405,Christopher Jackson,samantha92@hotmail.com,42,Premium,2025-03-01,1
U1406,Darlene Hawkins,daviskathleen@yahoo.com,41,Premium,2024-04-21,0
U1407,Christina Porter,ksanders@haas.com,53,Basic,2023-12-02,0
U1408,Bobby Garcia,jerry80@malone.com,27,Basic,2023-08-14,0
U1409,Lisa Taylor,cooperjeffrey@davis.org,31,Premium,2025-06-26,0
U1410,Leah Jackson,xcuevas@spencer.com,36,Premium,2024-06-07,0
U1411,Jeffrey Harris,hriley@dawson.info,60,Standard,2024-05-02,0
U1412,Joshua Clark,tammy43@ramirez-cantrell.net,50,Standard,2025-01-27,0
U1413,Melissa Miller,mcooke@hotmail.com,19,Basic,2024-12-14,0
U1414,Cindy Davis,becktravis@gmail.com,51,Standard,2023-10-07,1
U1415,Leslie Diaz,johnsonbrent@yahoo.com,43,Premium,2024-05-13,1
U1416,Heather Walker,mkim@henry.org,38,Basic,2025-06-26,0
U1417,Denise Fitzgerald,kdaniels@hotmail.com,46,Basic,2023-11-01,0
U1418,Brian Gonzales,jenniferlee@hunt.com,59,Basic,2025-04-03,0
U1419,Deanna Ramirez,michellevillarreal@duncan-norton.net,31,Basic,2024-02-01,0
U1420,Jonathan Rice,riveradwayne@hotmail.com,57,Standard,2024-10-06,0
U1421,Megan Sutton,morenoeric@woods-deleon.com,22,Premium,2024-04-05,0
U1422,Joseph Wilson,ochoadouglas@gmail.com,25,Premium,2023-09-12,1
U1423,Robin Parsons,fernandeznicole@yahoo.com,34,Standard,2023-10-09,0
U1424,Paul Schultz,sarahjones@hotmail.com,32,Premium,2024-08-29,0
U1425,Richard Perez,amberhayden@munoz.com,58,Basic,2025-03-31,0
U1426,Wanda Ruiz,reedjoseph@hotmail.com,27,Basic,2023-11-07,0
U1427,Jordan Rice DVM,sarahsmith@baker.com,54,Premium,2023-09-04,1
U1428,Kristin Munoz,caguirre@johnson.biz,33,Premium,2024-08-01,0
U1429,John Jacobs,scottkathleen@allen-ochoa.com,32,Basic,2024-11-04,0
U1430,Paula Anderson,tara71@bishop.com,47,Premium,2024-08-18,0
U1431,Ronald Moss,lbarton@mckinney.com,20,Basic,2023-10-31,0
U1432,David Spencer,figueroamarissa@hayden.net,18,Basic,2024-01-26,0
U1433,Ann James,sonyalee@barker.net,46,Basic,2024-02-06,1
U1434,Gregory Jones,moniquemcpherson@hotmail.com,52,Standard,2023-09-07,1
U1435,Jose Robles,josephjenkins@mejia-mccullough.com,19,Basic,2025-02-20,0
U1436,Roger Romero,ymann@gmail.com,28,Standard,2025-06-30,0
U1437,Randall White,wendyrodriguez@yahoo.com,55,Standard,2025-06-05,0
U1438,Derek Hill,carlsontravis@gmail.com,57,Basic,2024-06-10,0
U1439,Marissa Cooke,millersusan@williams.org,22,Standard,2025-04-18,0
U1440,Gregory Nielsen,debra90@gmail.com,39,Standard,2024-02-24,0
U1441,Nicholas Williams,jenniferwilliams@adams-evans.com,34,Premium,2025-03-10,1
U1442,Gary Ramirez,hchase@woodward-davis.com,59,Premium,2023-11-07,0
U1443,Shannon Strickland,owensmonica@gmail.com,29,Basic,2023-12-05,0
U1444,Tricia Mcdonald,khawkins@ortiz-hamilton.com,26,Standard,2025-05-06,0
U1445,Antonio Taylor,sara20@wright-sims.info,60,Premium,2023-08-01,0
U1446,Henry Adams,singhjermaine@hotmail.com,23,Standard,2025-04-07,0
U1447,Alexandria Evans,sarahbrown@rivera.com,30,Basic,2024-02-06,0
U1448,Andrew Smith,jenkinskevin@gmail.com,48,Basic,2025-03-16,0
U1449,Robert Parker,edickson@gmail.com,39,Standard,2024-10-12,0
U1450,Michele Wolfe,hmoyer@hill.org,48,Basic,2025-03-22,0
U1451,Karen Scott,armstrongjames@hotmail.com,56,Premium,2025-06-30,0
U1452,Kenneth King,natasha94@pierce.org,32,Standard,2025-02-28,1
U1453,William Howard,roberta10@green.com,38,Basic,2025-05-15,0
U1454,Melissa Kelly,hstone@gmail.com,46,Basic,2024-09-16,0
U1455,Andrea Wall,hickmannancy@yahoo.com,24,Premium,2023-12-18,0
U1456,Chris Jenkins,mejiaapril@rojas-lee.net,58,Basic,2024-11-21,0
U1457,Kathy Downs,douglascollins@gmail.com,20,Basic,2025-01-19,0
U1458,Russell Webb,meghanhurley@christensen.info,48,Standard,2024-01-11,0
U1459,Laura Sanchez,dmoore@gmail.com,40,Standard,2023-12-28,0
U1460,Lori Bradshaw,jason15@hotmail.com,51,Standard,2023-09-25,0
U1461,David Mann,nathaniel52@miles-lopez.com,57,Premium,2024-03-01,1
U1462,Brandon Horton,dale23@yahoo.com,22,Premium,2023-08-25,0
U1463,James Butler,dcompton@hotmail.com,35,Basic,2024-09-15,0
U1464,Christopher Dean,walshmark@hernandez-jones.org,44,Standard,2025-03-30,0
U1465,Alice Forbes,bcollins@gmail.com,56,Standard,2024-02-06,0
U1466,Katherine Webb,alexanderheather@yahoo.com,25,Basic,2025-06-12,0
U1467,Stephanie Davis,richardbanks@gmail.com,43,Premium,2024-02-08,0
U1468,Andrew Haynes,lbrown@gmail.com,42,Basic,2025-04-22,0
U1469,Ashley Simmons,marchall@yahoo.com,29,Premium,2024-11-14,0
U1470,Christopher Pratt,nicolemunoz@mcgee-williams.com,25,Standard,2024-11-04,0
U1471,Amy Hunt,floresdustin@barber.org,34,Standard,2024-11-20,1
U1472,James Nichols,munozeric@gonzalez-kerr.com,39,Premium,2024-01-08,1
U1473,Stephen Silva,regina92@webb-green.net,55,Standard,2024-08-15,0
U1474,Mathew Griffith,tammyedwards@gmail.com,31,Basic,2024-10-20,0
U1475,Christopher Wright,stephaniewalker@hotmail.com,21,Basic,2024-12-21,1
U1476,Jesse Meyer,uorr@hotmail.com,43,Standard,2025-01-05,0
U1477,Brandon Howard,halemark@juarez.net,39,Standard,2025-05-14,1
U1478,Sandra Roman,leonardkline@yahoo.com,50,Premium,2023-12-29,0
U1479,Sabrina Douglas,iburns@hotmail.com,43,Standard,2024-03-02,0
U1480,Frederick Davis,tcummings@wade.com,36,Basic,2024-07-29,0
U1481,Joshua Kelly,feliciajones@hotmail.com,26,Basic,2025-06-12,0
U1482,Eric Singleton,robert94@watkins.info,32,Standard,2023-09-28,1
U1483,Stephanie Roman,ryanthomas@hotmail.com,40,Premium,2023-07-31,0
U1484,Mark Owen,tbush@young.org,54,Basic,2024-01-23,1
U1485,Kathleen Romero,duffyveronica@jones-walker.com,20,Basic,2025-06-15,0
U1486,Brian Miller,ehill@hotmail.com,53,Premium,2024-12-11,0
U1487,Courtney Guzman,evansrebecca@yahoo.com,32,Standard,2024-01-04,0
U1488,Steven Brown,hornestuart@gay.info,24,Standard,2025-03-08,1
U1489,Stephanie Reyes,laurie15@carr-fields.com,58,Premium,2025-03-04,0
U1490,Joseph Callahan,reginaldwilliams@johnson.com,34,Basic,2025-07-22,0
U1491,Ricardo Walker,ldouglas@gmail.com,34,Standard,2024-07-27,0
U1492,Jeffrey Potter,maldonadoashlee@hotmail.com,44,Basic,2023-12-13,0
U1493,Kimberly Alexander,dillongoodman@lam.net,49,Basic,2024-10-15,0
U1494,Martha Wright,amanda27@gmail.com,35,Standard,2023-09-15,0
U1495,Brittany Blair,charleschavez@mccall-ferrell.biz,27,Premium,2024-07-04,0
U1496,Levi Thompson,sharifisher@kennedy-mcdowell.com,36,Standard,2024-12-01,0
U1497,Jennifer Burch,uhoward@harrison.com,60,Standard,2023-10-12,0
U1498,Mark Atkins,williamschristopher@hotmail.com,57,Premium,2025-03-24,0
U1499,Debbie Sandoval,elizabethharper@shields.org,49,Basic,2024-12-03,0
U1500,William Sanders,whitewendy@perry-freeman.com,44,Premium,2025-07-08,0
U1501,Brianna Conner,tami88@gmail.com,22,Basic,2024-09-04,0
U1502,Robert Williams,robertschwartz@gonzalez.com,59,Standard,2025-01-31,0
U1503,Laurie Beasley,mary60@peck.com,40,Premium,2024-06-11,1
U1504,Lynn Carr,ashley23@gmail.com,39,Basic,2025-02-14,0
U1505,Benjamin Lopez,diana77@warren.com,42,Premium,2024-03-12,0
U1506,Rebecca Ewing,daniellerose@richards.net,50,Premium,2025-06-22,0
U1507,William Marshall,doylejohn@greene-henderson.com,41,Standard,2025-02-16,0
U1508,Dean Bridges,hmay@yahoo.com,25,Premium,2025-04-16,0
U1509,Henry Mcdaniel,davidkennedy@larson.biz,50,Premium,2023-09-27,0
U1510,Steve Johns,zpetersen@yahoo.com,50,Basic,2024-04-21,0
U1511,Tina King,hjones@fox.com,25,Premium,2024-12-01,0
U1512,Ian Zhang,elizabethbell@hotmail.com,48,Standard,2024-11-10,0
U1513,James Dougherty,ewilliams@yahoo.com,22,Standard,2025-01-03,0
U1514,Robin Mays,michaelhampton@hotmail.com,24,Standard,2024-05-02,1
U1515,Shelby Carr,davidfletcher@yates-rogers.org,26,Standard,2025-03-24,1
U1516,Mary Moore,nortonmichele@carr.org,47,Standard,2024-07-01,0
U1517,Mary Martin,jeffreymason@gmail.com,37,Standard,2023-08-04,0
U1518,Jason Mcdowell,heather41@gmail.com,53,Premium,2025-01-27,0
U1519,Michelle Evans,stevenhines@king.com,58,Premium,2023-11-08,0
U1520,Shannon Salazar,whitetristan@gmail.com,50,Basic,2024-05-25,0
U1521,Cindy Jones,davidevans@white-carrillo.biz,58,Standard,2025-06-21,0
U1522,Kelly Arias,walkerbrian@gmail.com,33,Basic,2024-02-08,1
U1523,Alexander Jacobson,lsanchez@gmail.com,54,Standard,2024-01-28,0
U1524,Erica Moreno,acaldwell@gmail.com,50,Basic,2024-11-10,0
U1525,Seth Torres,valerie31@ferguson.com,45,Premium,2024-12-23,0
U1526,Rebecca Norris,amanda02@walter.biz,33,Basic,2025-03-15,0
U1527,Melvin Castro,shall@jones.net,54,Premium,2023-12-18,1
U1528,Zachary Cruz,tjohnson@johnson.com,42,Basic,2024-11-19,0
U1529,Robert Harris,howedavid@hotmail.com,45,Premium,2023-10-13,0
U1530,Christopher Fowler,pagelindsey@sutton.info,31,Basic,2024-04-03,0
U1531,Mary Wood,martinjessica@duncan-sherman.com,47,Premium,2024-08-13,0
U1532,Seth Mcintosh,cynthiawalton@hale-quinn.com,48,Basic,2025-05-01,0
U1533,Justin Evans,wiseray@bird-perez.com,47,Premium,2024-03-09,1
U1534,Nicholas Bonilla,susanrowe@yahoo.com,36,Premium,2025-06-30,0
U1535,Gregory Braun,wsmith@yahoo.com,34,Basic,2023-10-18,0
U1536,Ann Lee,xmatthews@velasquez-maldonado.com,56,Basic,2024-08-24,0
U1537,Adam Smith,jack61@turner.com,25,Premium,2025-07-18,0
U1538,Michelle Hicks,paynestephanie@miller-barnett.com,32,Premium,2024-01-31,0
U1539,Kathryn Hardy,dmyers@long.org,57,Basic,2024-02-14,0
U1540,Brenda Lyons,tinalewis@fitzgerald-franklin.com,20,Standard,2025-05-26,0
U1541,Darren Johnson,floresphilip@king-contreras.com,50,Basic,2024-07-31,0
U1542,Debbie Oliver,joseph58@hotmail.com,46,Premium,2025-03-03,0
U1543,Abigail Powell,ypatterson@harris.com,43,Basic,2024-01-24,0
U1544,Nathan Hall,edwardhuffman@yahoo.com,55,Basic,2024-09-24,0
U1545,Stephanie Dunn,ericbeck@yahoo.com,45,Standard,2024-02-23,0
U1546,Richard Allen,pruittapril@becker.com,46,Premium,2023-12-16,0
U1547,Christopher Mills,margaret46@hotmail.com,59,Premium,2023-12-20,0
U1548,Scott Dunlap,robertstheresa@hill.com,54,Premium,2025-04-30,0
U1549,Curtis Johnson,joseph26@orozco-nelson.org,27,Standard,2024-03-22,0
U1550,Barbara Snyder,claytonbrandy@yahoo.com,41,Premium,2025-06-30,1
U1551,Mrs. Hayley Carpenter,charles42@king.com,19,Basic,2023-12-04,0
U1552,Elizabeth Williams,rebeccapope@hotmail.com,25,Premium,2024-10-19,0
U1553,Luke Patel,tracie39@gmail.com,23,Standard,2024-05-23,0
U1554,Amy Robinson,shannonrichardson@rodgers.com,20,Standard,2023-10-08,1
U1555,Ryan Murray,ydonovan@hotmail.com,59,Basic,2023-11-10,0
U1556,Tom Chen,daniel74@gmail.com,59,Standard,2023-09-21,1
U1557,Ms. Holly Hoffman,perrylauren@carr.com,49,Premium,2024-02-21,0
U1558,Angela Ford,kflores@young.com,50,Basic,2025-05-14,0
U1559,Christian Grimes,rebeccabowman@yahoo.com,27,Premium,2024-01-26,0
U1560,Miguel Parks,bruce88@edwards.biz,54,Premium,2025-05-12,0
U1561,Stephen Ross,diane58@hotmail.com,60,Premium,2023-09-05,0
U1562,Chad Duran,gsteele@gmail.com,47,Premium,2025-04-09,0
U1563,Jennifer Travis,karen88@hotmail.com,41,Basic,2024-11-05,0
U1564,Rebecca Castillo,udiaz@gmail.com,43,Standard,2024-11-06,0
U1565,Rachel Bell,jevans@chen.org,60,Premium,2024-03-02,0
U1566,Kevin Weeks,ruth38@juarez.org,53,Basic,2023-08-02,0
U1567,Karen Dixon,justin04@yahoo.com,44,Standard,2025-06-27,0
U1568,Brandy Williams,llogan@gmail.com,19,Premium,2024-05-12,0
U1569,Robert Levine,sgarcia@hotmail.com,38,Premium,2024-11-01,0
U1570,John Garrett MD,rodriguezadriana@yahoo.com,21,Premium,2025-07-24,0
U1571,David Herrera,oyates@yahoo.com,47,Premium,2024-05-22,0
U1572,Debra Kelly,laurenjohnson@gmail.com,36,Standard,2025-04-17,0
U1573,Tanya Gilbert,johnward@gmail.com,33,Basic,2024-11-16,0
U1574,Amanda Jenkins,gclark@roberson-smith.info,51,Standard,2024-05-19,0
U1575,Deborah Pruitt,wguerrero@yahoo.com,36,Basic,2024-12-28,0
U1576,Justin Mayer,adriennesharp@saunders.com,19,Premium,2025-04-17,0
U1577,Mr. Richard Larsen,bryantsean@galloway.com,32,Basic,2024-12-16,0
U1578,Brendan Crane,michellesmith@gmail.com,41,Premium,2024-12-04,0
U1579,Aaron Williams,jennifermccoy@yahoo.com,21,Basic,2024-05-17,0
U1580,Andrew Woods,ddickson@gmail.com,44,Basic,2024-05-06,1
U1581,Jason Washington,marygonzalez@yahoo.com,24,Premium,2025-07-07,0
U1582,Cesar King,medinabradley@gmail.com,18,Standard,2025-04-18,0
U1583,David Young,bradleyjoseph@hanna-garcia.com,38,Premium,2024-07-03,0
U1584,Miranda Lewis,leonashley@yahoo.com,57,Basic,2025-04-20,1
U1585,Eddie Smith,melissa23@williams.com,43,Basic,2025-06-10,0
U1586,Susan Burnett,garciakrista@hotmail.com,24,Standard,2024-03-16,0
U1587,Jonathan Cook,joyce69@weber-martinez.com,33,Premium,2023-12-04,0
U1588,Justin Green,andrewmiller@hotmail.com,19,Basic,2025-02-24,0
U1589,Christopher Lopez,deborah17@brooks.biz,58,Premium,2023-12-26,0
U1590,Donald Quinn,maria36@gmail.com,28,Premium,2024-10-18,0
U1591,Amanda Matthews,tiffany72@yahoo.com,20,Premium,2025-05-05,0
U1592,Joseph Simmons,nicholsonsusan@gmail.com,43,Basic,2025-06-17,0
U1593,Danny Schaefer,barreradebra@benton.com,45,Premium,2025-07-04,0
U1594,Randall Morrow,joseph10@cochran.net,56,Standard,2024-02-27,0
U1595,Matthew Martinez,dylan69@hotmail.com,26,Basic,2025-07-05,0
U1596,Kelli Miller,brenda36@yahoo.com,23,Basic,2024-09-05,0
U1597,Joseph Diaz,annamartin@miller.com,45,Standard,2024-01-25,0
U1598,Paige Compton,tamara18@mcconnell.net,33,Basic,2025-07-24,0
U1599,Rachel Bonilla DDS,everettdanielle@hall.com,40,Basic,2024-09-20,0
U1600,Elaine Carter,davidclark@gmail.com,48,Standard,2024-08-30,1
U1601,Gloria Anderson,jrichards@gmail.com,51,Basic,2023-12-22,0
U1602,Andrew Phelps,thoward@ward-steele.info,52,Premium,2024-02-26,0
U1603,Jordan Warren,ckemp@yahoo.com,57,Premium,2025-07-06,0
U1604,Amber Benjamin,angelawallace@mosley.com,46,Premium,2025-03-24,0
U1605,James Jimenez,csutton@hotmail.com,58,Premium,2023-09-19,1
U1606,Megan Baker,kristin49@hotmail.com,31,Basic,2024-01-02,1
U1607,Jennifer Shaw,ariasmichael@johnson.org,56,Standard,2024-11-15,0
U1608,Justin Costa,hansonjeffrey@hotmail.com,51,Premium,2025-06-24,0
U1609,Brian Morris,justin63@hotmail.com,38,Standard,2024-03-14,0
U1610,James Thomas,millssherri@thomas-frazier.com,47,Basic,2025-02-07,0
U1611,Victoria Reid,mwolf@hotmail.com,46,Standard,2024-08-31,0
U1612,Susan Mann,cchen@gmail.com,52,Premium,2024-01-26,0
U1613,James Moses,oward@escobar.biz,49,Standard,2023-10-08,0
U1614,Pamela Bennett,hardyandrew@hotmail.com,21,Basic,2024-11-20,0
U1615,Tracy Liu,kedwards@mason.com,52,Standard,2025-07-25,0
U1616,Rebecca Davis,zcross@harris.info,42,Basic,2024-01-22,1
U1617,Alyssa Hensley,gutierreztamara@alexander-bass.com,46,Premium,2025-03-19,0
U1618,Joshua Ortiz,edward23@white.com,51,Basic,2024-10-28,0
U1619,Mathew Wood II,rachelbean@fowler.com,51,Standard,2025-07-15,0
U1620,Michael Walter,amybrooks@hotmail.com,33,Premium,2024-12-07,1
U1621,Jocelyn Ryan,alyssa20@davis.net,58,Basic,2023-07-31,0
U1622,William Phillips,czimmerman@welch-smith.com,38,Premium,2025-04-09,0
U1623,David Miller,thomas78@gmail.com,41,Basic,2025-02-09,0
U1624,Kristine Fritz,gutierrezjames@yahoo.com,22,Standard,2024-05-18,0
U1625,Jose Kidd,cynthia41@yahoo.com,26,Standard,2023-12-15,0
U1626,Melissa Hernandez,thomasbrown@miles-johnson.biz,56,Premium,2023-10-09,0
U1627,Brandi Frazier,reynoldshayley@wolfe.com,55,Premium,2025-02-12,0
U1628,Tiffany Cohen,lindahill@yahoo.com,38,Standard,2023-12-26,0
U1629,Steven Jackson,jonespatrick@kent.info,27,Basic,2025-03-15,0
U1630,John Wilson,jessicameadows@allen.com,18,Standard,2025-05-08,0
U1631,Kyle Thomas,joshuastephens@carrillo-reyes.com,52,Premium,2025-01-14,0
U1632,Jessica Wall,websteramanda@rodriguez-mathis.com,25,Basic,2025-07-13,0
U1633,Lee Oconnor,annamartin@gmail.com,42,Premium,2025-06-03,0
U1634,Theresa Fischer,cpatterson@ramirez-henry.com,42,Basic,2025-05-22,0
U1635,Ian Dean,cody72@cross.com,35,Premium,2024-11-06,0
U1636,Veronica Estrada,sweeneyjulie@ray.com,49,Basic,2025-03-25,0
U1637,Brian Frank,ebeard@lynch.com,29,Basic,2025-06-08,0
U1638,Linda Harris,cheyenne30@lang.net,41,Basic,2024-11-14,0
U1639,Kenneth Miller,youngjay@hotmail.com,33,Standard,2024-09-03,1
U1640,Joshua Park,connor17@gordon.com,43,Standard,2024-04-11,0
U1641,Shawn Wyatt,charlespage@hotmail.com,55,Standard,2025-07-05,0
U1642,Erin Travis,zhill@duke-brown.biz,28,Standard,2024-09-04,0
U1643,Rose Snyder,kennethhall@richmond.com,46,Premium,2023-07-31,0
U1644,Jeffrey Gonzales,cynthialittle@velazquez-smith.com,31,Basic,2024-10-18,0
U1645,Ronald Dawson,huangkevin@wilson.com,46,Premium,2024-10-24,0
U1646,William Smith,johngonzales@henry.com,20,Premium,2024-07-15,0
U1647,Danielle Butler,jeffreyperez@yahoo.com,31,Standard,2025-04-20,0
U1648,Jerry Wilkerson,fordjonathan@arellano.com,38,Standard,2023-09-12,0
U1649,Dr. Joanna Huynh,lorrainethomas@day.biz,43,Standard,2024-08-13,1
U1650,Robin Carr,christinawallace@yahoo.com,32,Premium,2024-01-16,0
U1651,Veronica Smith,ashleyhill@yahoo.com,48,Standard,2024-08-28,0
U1652,Stephanie Hall,ecrosby@yahoo.com,45,Premium,2024-05-25,0
U1653,Michele Davis,peter38@yahoo.com,33,Basic,2024-02-20,0
U1654,Nicholas Thompson,probbins@gmail.com,23,Standard,2024-04-24,0
U1655,John Sims,moralesmisty@yahoo.com,59,Basic,2023-08-05,0
U1656,Heather Ballard,timothycox@berry.com,25,Premium,2023-09-03,0
U1657,John Smith,cesar95@campbell.com,35,Basic,2025-07-10,0
U1658,Richard Ho,jaredmorgan@yahoo.com,48,Standard,2023-10-10,0
U1659,Ashley Cruz,carol05@perez-lewis.com,56,Premium,2024-06-22,1
U1660,Christopher Gibson,natashawolfe@ellison.info,59,Premium,2024-07-31,0
U1661,Katherine Donovan,scottlowery@humphrey-wells.com,48,Basic,2023-10-18,0
U1662,Brian Blake,matthew37@yahoo.com,30,Basic,2024-06-07,0
U1663,Leslie Ruiz,paulbyrd@hotmail.com,56,Standard,2023-12-15,0
U1664,Jimmy Myers,hoffmankelly@yahoo.com,37,Premium,2025-07-24,0
U1665,James Wilson,matthewsbetty@taylor-lee.com,48,Basic,2024-06-02,0
U1666,Kelly Soto,xhamilton@goodwin.com,53,Premium,2024-07-18,0
U1667,Angela Bullock,kimberly34@kelly.net,24,Basic,2025-04-19,0
U1668,Daniel Holmes,david66@estes.com,28,Standard,2023-10-31,0
U1669,Alexis Gonzalez,ramosjohn@small-parker.net,20,Standard,2024-01-04,0
U1670,Miguel Wright,gilljoshua@collins-porter.com,56,Standard,2023-12-04,0
U1671,Jonathan Smith,brittanyhughes@yahoo.com,60,Basic,2024-05-18,0
U1672,Mason Rodriguez,pwagner@hotmail.com,46,Standard,2025-02-11,0
